,height,mid_height,concrete_area,reinf_steel_area,conf_steel_area,strain,concrete_stress,reinf_steel_stress,conf_steel_stress,concrete_force,reinf_steel_force,conf_steel_force,total_force,total_moment
31,0.016,0.01575,0.00015000000000000012,0.0,0.0,0.0031343502558192236,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,570.5625000000005
32,0.0165,0.01625,0.00015000000000000012,0.0,0.0,0.003122742327432532,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,568.4375000000005
33,0.017,0.01675,0.00015000000000000012,0.0,0.0,0.003111134399045841,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,566.3125000000005
34,0.0175,0.01725,0.00015000000000000012,0.0,0.0,0.0030995264706591497,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,564.1875000000003
35,0.018000000000000002,0.017750000000000002,0.00015000000000000012,0.0,0.0,0.003087918542272458,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,562.0625000000003
36,0.018500000000000003,0.018250000000000002,0.00015000000000000012,0.0,0.0,0.003076310613885767,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,559.9375000000003
37,0.019,0.01875,0.00015000000000000012,0.0,0.0,0.0030647026854990762,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,557.8125000000005
38,0.0195,0.01925,0.00015000000000000012,0.0,0.0,0.0030530947571123846,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,555.6875000000005
39,0.02,0.01975,0.00015000000000000012,0.0,0.0,0.0030414868287256935,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,553.5625000000005
40,0.0205,0.02025,0.00015000000000000012,0.0,0.0,0.0030298789003390023,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,551.4375000000005
41,0.021,0.02075,0.00015000000000000012,0.0,0.0,0.0030182709719523107,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,549.3125000000005
42,0.021500000000000002,0.02125,0.00015000000000000012,0.0,0.0,0.0030066630435656196,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,547.1875000000005
43,0.022000000000000002,0.021750000000000002,0.00015000000000000012,0.0,0.0,0.0029950551151789284,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,545.0625000000005
44,0.0225,0.02225,0.00015000000000000012,0.0,0.0,0.002983447186792237,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,542.9375000000005
45,0.023,0.02275,0.00015000000000000012,0.0,0.0,0.0029718392584055457,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,540.8125000000005
46,0.0235,0.02325,0.00015000000000000012,0.0,0.0,0.002960231330018854,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,538.6875000000005
47,0.024,0.02375,0.00015000000000000012,0.0,0.0,0.002948623401632163,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,536.5625000000005
48,0.0245,0.02425,0.00015000000000000012,0.0,0.0,0.0029370154732454717,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,534.4375000000005
49,0.025,0.02475,0.00015000000000000012,0.0,0.0,0.00292540754485878,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,532.3125000000005
50,0.025500000000000002,0.02525,0.00015000000000000012,0.0,0.0,0.002913799616472089,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,530.1875000000005
51,0.026000000000000002,0.025750000000000002,0.00015000000000000012,0.0,0.0,0.0029021916880853974,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,528.0625000000005
52,0.026500000000000003,0.026250000000000002,0.00015000000000000012,0.0,0.0,0.0028905837596987062,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,525.9375000000005
53,0.027,0.02675,0.00015000000000000012,0.0,0.0,0.002878975831312015,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,523.8125000000005
54,0.0275,0.02725,0.00015000000000000012,0.0,0.0,0.0028673679029253235,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,521.6875000000005
55,0.028,0.02775,0.00015000000000000012,0.0,0.0,0.0028557599745386323,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,519.5625000000005
56,0.0285,0.02825,0.00015000000000000012,0.0,0.0,0.0028441520461519407,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,517.4375000000005
57,0.029,0.02875,0.00015000000000000012,0.0,0.0,0.0028325441177652496,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,515.3125000000005
58,0.029500000000000002,0.02925,0.00015000000000000012,0.0,0.0,0.0028209361893785584,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,513.1875000000005
59,0.030000000000000002,0.029750000000000002,0.00015000000000000012,0.0,0.0,0.002809328260991867,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,511.0625000000004
60,0.0305,0.03025,0.00015000000000000012,0.0,0.0,0.0027977203326051757,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,508.9375000000004
61,0.031,0.03075,0.00015000000000000012,0.0,0.0,0.0027861124042184845,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,506.8125000000004
62,0.0315,0.03125,0.00015000000000000012,0.0,0.0,0.002774504475831793,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,504.6875000000004
63,0.032,0.03175,0.00015000000000000012,0.0,0.0,0.0027628965474451018,28333333.333333332,0.0,0,4250.000000000004,0.0,0,4250.000000000004,502.5625000000004
